LoanID,CustomerID,ProductID,BranchID,DisbursalDateKey,DisbursalDate,MaturityDate,LoanAmountUSD,InterestRate,TenureMonths,MonthlyEMI_USD,LoanPurpose,CollateralValueUSD,ApprovalRiskRating,LoanStatus,IsNonPerformingAsset,WriteOffAmountUSD
LN-12468,CUST-0114,PRD-SME,BR-108,20250312,2025-03-12,2032-03-11,179100.0,0.09,84,2881.55,Inventory Stocking Q4,236516.84,AAA - Low Risk,Current / Performing,0,0.0
LN-12469,CUST-0713,PRD-EQUIP,BR-108,20230906,2023-09-06,2028-09-05,114800.0,0.094,60,2405.41,Industrial CNC Machine,165822.44,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12470,CUST-0126,PRD-PERS,BR-107,20240303,2024-03-03,2028-03-03,29600.0,0.12,48,779.48,Emergency Medical Exp,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12471,CUST-0190,PRD-PERS,BR-106,20240210,2024-02-10,2028-02-10,25700.0,0.12,48,676.78,Wedding & Family,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12472,CUST-0299,PRD-SME,BR-105,20230820,2023-08-20,2026-08-19,53700.0,0.1,36,1732.75,Technology & IT Modernization,76156.54,BBB - Moderate Risk,Fully Paid,0,0.0
LN-12473,CUST-0251,PRD-SME,BR-101,20240717,2024-07-17,2026-07-17,398400.0,0.1,24,18384.14,Technology & IT Modernization,478070.06,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-12474,CUST-0572,PRD-EQUIP,BR-103,20250208,2025-02-08,2027-02-08,46800.0,0.114,24,2189.95,Medical Imaging Scanner,60988.08,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12475,CUST-0255,PRD-SME,BR-103,20250522,2025-05-22,2032-05-21,226800.0,0.1,84,3765.15,Working Capital Expansion,353976.05,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12476,CUST-0368,PRD-EDU,BR-109,20240126,2024-01-26,2028-01-26,49900.0,0.074,48,1204.2,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Delinquent (61-90 DPD),1,0.0
LN-12477,CUST-0180,PRD-EDU,BR-111,20250809,2025-08-09,2030-08-09,31400.0,0.074,60,627.7,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12478,CUST-0794,PRD-MORT,BR-108,20250411,2025-04-11,2055-04-11,536100.0,0.0675,360,3477.13,Primary Residence Purchase,799309.25,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12479,CUST-0482,PRD-EQUIP,BR-107,20251025,2025-10-25,2030-10-25,68200.0,0.094,60,1429.0,Warehouse Forklift Fleet,103125.68,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12480,CUST-0319,PRD-EDU,BR-112,20230822,2023-08-22,2027-08-22,52400.0,0.094,48,1313.95,MBA Program Tuition,0.0,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-12481,CUST-0233,PRD-SME,BR-112,20240901,2024-09-01,2029-09-01,321700.0,0.09,60,6677.96,New Branch Expansion,393231.6,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-12482,CUST-0113,PRD-SME,BR-111,20231021,2023-10-21,2030-10-20,254800.0,0.12,84,4497.92,Inventory Stocking Q4,371298.55,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12483,CUST-0579,PRD-PERS,BR-101,20230826,2023-08-26,2026-08-25,6500.0,0.12,36,215.89,Wedding & Family,0.0,BBB - Moderate Risk,Fully Paid,0,0.0
LN-12484,CUST-0311,PRD-SME,BR-112,20230328,2023-03-28,2026-03-27,127100.0,0.09,36,4041.75,New Branch Expansion,189842.83,AAA - Low Risk,Fully Paid,0,0.0
LN-12485,CUST-0950,PRD-EDU,BR-105,20250629,2025-06-29,2032-06-28,15800.0,0.064,84,233.86,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12486,CUST-0823,PRD-EDU,BR-102,20241005,2024-10-05,2031-10-05,21000.0,0.074,84,321.07,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12487,CUST-0747,PRD-EDU,BR-108,20250715,2025-07-15,2029-07-15,68800.0,0.114,48,1791.57,Medical Residency Program,0.0,DDD - High Default Probability,Under Restructuring,1,0.0
LN-12488,CUST-0212,PRD-MORT,BR-112,20230108,2023-01-08,2043-01-08,486300.0,0.0875,240,4297.49,Investment Property Buy,772625.97,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-12489,CUST-0868,PRD-SME,BR-111,20240706,2024-07-06,2031-07-06,345600.0,0.09,84,5560.39,Inventory Stocking Q4,474705.78,AAA - Low Risk,Current / Performing,0,0.0
LN-12490,CUST-0265,PRD-MORT,BR-104,20241114,2024-11-14,2044-11-14,828700.0,0.0675,240,6301.14,Primary Residence Purchase,1151182.69,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12491,CUST-0383,PRD-EDU,BR-109,20260214,2026-02-14,2030-02-14,66300.0,0.064,48,1569.25,MBA Program Tuition,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12492,CUST-0052,PRD-EQUIP,BR-112,20250826,2025-08-26,2027-08-26,124200.0,0.114,24,5811.79,Medical Imaging Scanner,160734.48,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-12493,CUST-0117,PRD-PERS,BR-101,20260205,2026-02-05,2028-02-05,6700.0,0.12,24,315.39,Debt Consolidation,0.0,AAA - Low Risk,Delinquent (61-90 DPD),1,0.0
LN-12494,CUST-0888,PRD-AUTO,BR-104,20240622,2024-06-22,2030-06-22,54600.0,0.083,72,965.33,New EV Purchase,83221.02,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12495,CUST-0781,PRD-MORT,BR-105,20250526,2025-05-26,2045-05-26,804200.0,0.0575,240,5646.16,Investment Property Buy,1241900.52,AAA - Low Risk,Current / Performing,0,0.0
LN-12496,CUST-0935,PRD-EDU,BR-106,20260303,2026-03-03,2030-03-03,32500.0,0.074,48,784.3,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12497,CUST-0107,PRD-AUTO,BR-111,20250429,2025-04-29,2031-04-29,43300.0,0.073,72,744.48,Certified Pre-Owned Luxury Car,57002.85,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12498,CUST-0626,PRD-PERS,BR-111,20241027,2024-10-27,2028-10-27,19300.0,0.12,48,508.24,Emergency Medical Exp,0.0,BBB - Moderate Risk,Delinquent (61-90 DPD),1,0.0
LN-12499,CUST-0664,PRD-EDU,BR-106,20240606,2024-06-06,2028-06-06,10300.0,0.064,48,243.79,Medical Residency Program,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12500,CUST-0804,PRD-PERS,BR-110,20250301,2025-03-01,2029-03-01,32500.0,0.12,48,855.85,Debt Consolidation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12501,CUST-0553,PRD-MORT,BR-110,20240324,2024-03-24,2044-03-24,543200.0,0.0875,240,4800.32,Primary Residence Purchase,651766.74,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12502,CUST-0933,PRD-EQUIP,BR-105,20230512,2023-05-12,2028-05-11,36800.0,0.094,60,771.07,Industrial CNC Machine,42445.4,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12503,CUST-0871,PRD-MORT,BR-110,20230115,2023-01-15,2053-01-14,849900.0,0.0675,360,5512.44,Investment Property Buy,1263720.81,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-12504,CUST-0081,PRD-PERS,BR-107,20260228,2026-02-28,2030-02-28,14400.0,0.13,48,386.32,Debt Consolidation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12505,CUST-0100,PRD-MORT,BR-103,20231215,2023-12-15,2043-12-15,648700.0,0.0675,240,4932.48,Primary Residence Purchase,974442.8,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12506,CUST-0840,PRD-SME,BR-101,20250826,2025-08-26,2028-08-25,140900.0,0.1,36,4546.45,New Branch Expansion,211020.74,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12507,CUST-0786,PRD-EDU,BR-105,20250114,2025-01-14,2032-01-14,47500.0,0.114,84,823.34,Medical Residency Program,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-12508,CUST-0402,PRD-SME,BR-105,20230303,2023-03-03,2030-03-02,363900.0,0.09,84,5854.82,Inventory Stocking Q4,508195.45,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-12509,CUST-0394,PRD-EQUIP,BR-111,20250301,2025-03-01,2030-03-01,122700.0,0.094,60,2570.94,Medical Imaging Scanner,151116.32,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12510,CUST-0519,PRD-EDU,BR-112,20260322,2026-03-22,2033-03-21,75600.0,0.074,84,1155.85,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12511,CUST-0708,PRD-EDU,BR-110,20241210,2024-12-10,2034-12-10,27600.0,0.064,120,311.99,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12512,CUST-0738,PRD-SME,BR-101,20240812,2024-08-12,2026-08-12,244800.0,0.14,24,11753.55,Working Capital Expansion,288394.27,DDD - High Default Probability,Under Restructuring,1,0.0
LN-12513,CUST-0513,PRD-MORT,BR-108,20260101,2026-01-01,2046-01-01,472200.0,0.0575,240,3315.24,Primary Residence Purchase,702959.87,AAA - Low Risk,Current / Performing,0,0.0
LN-12514,CUST-0710,PRD-SME,BR-107,20250804,2025-08-04,2028-08-03,110600.0,0.09,36,3517.05,New Branch Expansion,165754.54,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-12515,CUST-0778,PRD-PERS,BR-106,20260324,2026-03-24,2028-03-23,25800.0,0.15,24,1250.96,Wedding & Family,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12516,CUST-0600,PRD-SME,BR-110,20251031,2025-10-31,2029-10-31,393200.0,0.09,48,9784.8,New Branch Expansion,477007.82,AAA - Low Risk,Current / Performing,0,0.0
LN-12517,CUST-0093,PRD-AUTO,BR-110,20230207,2023-02-07,2026-02-06,30200.0,0.083,36,950.54,New EV Purchase,46742.2,BBB - Moderate Risk,Fully Paid,0,0.0
LN-12518,CUST-0512,PRD-EQUIP,BR-104,20250217,2025-02-17,2028-02-17,167300.0,0.094,36,5351.3,Industrial CNC Machine,213531.29,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12519,CUST-0588,PRD-EQUIP,BR-104,20260114,2026-01-14,2031-01-14,75300.0,0.094,60,1577.76,Warehouse Forklift Fleet,120171.25,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12520,CUST-0068,PRD-PERS,BR-108,20231207,2023-12-07,2027-12-07,31000.0,0.12,48,816.35,Debt Consolidation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12521,CUST-0241,PRD-EQUIP,BR-111,20231124,2023-11-24,2028-11-23,116400.0,0.094,60,2438.93,Medical Imaging Scanner,174842.12,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-12522,CUST-0130,PRD-PERS,BR-109,20260601,2026-06-01,2030-06-01,26800.0,0.13,48,718.98,Home Renovation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12523,CUST-0384,PRD-PERS,BR-110,20240817,2024-08-17,2028-08-17,28900.0,0.17,48,833.91,Home Renovation,0.0,DDD - High Default Probability,Delinquent (61-90 DPD),1,0.0
LN-12524,CUST-0219,PRD-MORT,BR-106,20241213,2024-12-13,2044-12-13,264700.0,0.0575,240,1858.42,Investment Property Buy,411726.81,AAA - Low Risk,Current / Performing,0,0.0
LN-12525,CUST-0760,PRD-PERS,BR-103,20231227,2023-12-27,2026-12-26,5400.0,0.12,36,179.36,Debt Consolidation,0.0,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-12526,CUST-0825,PRD-EQUIP,BR-103,20260523,2026-05-23,2028-05-22,122700.0,0.084,24,5571.8,Medical Imaging Scanner,172150.18,AAA - Low Risk,Current / Performing,0,0.0
LN-12527,CUST-0123,PRD-PERS,BR-112,20240428,2024-04-28,2028-04-28,27500.0,0.12,48,724.18,Wedding & Family,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12528,CUST-0570,PRD-SME,BR-111,20260311,2026-03-11,2028-03-10,121400.0,0.1,24,5601.99,Technology & IT Modernization,162485.02,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12529,CUST-0591,PRD-MORT,BR-105,20250919,2025-09-19,2045-09-19,366200.0,0.0875,240,3236.15,Primary Residence Purchase,552313.79,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-12530,CUST-0111,PRD-PERS,BR-104,20250313,2025-03-13,2029-03-13,27500.0,0.12,48,724.18,Wedding & Family,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12531,CUST-0177,PRD-SME,BR-102,20240125,2024-01-25,2028-01-25,154200.0,0.09,48,3837.27,New Branch Expansion,181368.91,AAA - Low Risk,Current / Performing,0,0.0
LN-12532,CUST-0538,PRD-EQUIP,BR-106,20260527,2026-05-27,2031-05-27,97900.0,0.084,60,2003.85,Industrial CNC Machine,133880.94,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12533,CUST-0875,PRD-PERS,BR-110,20231222,2023-12-22,2026-12-21,31400.0,0.12,36,1042.93,Emergency Medical Exp,0.0,AAA - Low Risk,Fully Paid,0,0.0
LN-12534,CUST-0508,PRD-PERS,BR-109,20241023,2024-10-23,2028-10-23,26900.0,0.13,48,721.66,Wedding & Family,0.0,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12535,CUST-0364,PRD-EDU,BR-104,20230313,2023-03-13,2033-03-12,42800.0,0.074,120,505.81,MBA Program Tuition,0.0,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12536,CUST-0998,PRD-PERS,BR-106,20240410,2024-04-10,2026-04-10,34400.0,0.15,24,1667.94,Wedding & Family,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-12537,CUST-0695,PRD-MORT,BR-106,20230908,2023-09-08,2043-09-08,684500.0,0.0875,240,6049.0,Refinance Existing Mortgage,1085099.5,DDD - High Default Probability,In Default (90+ DPD),1,0.0
LN-12538,CUST-0939,PRD-PERS,BR-104,20250819,2025-08-19,2029-08-19,19500.0,0.13,48,523.14,Emergency Medical Exp,0.0,BBB - Moderate Risk,Delinquent (61-90 DPD),1,0.0
LN-12539,CUST-0522,PRD-EDU,BR-106,20230708,2023-07-08,2028-07-07,49600.0,0.074,60,991.53,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12540,CUST-0174,PRD-EQUIP,BR-105,20260107,2026-01-07,2031-01-07,143500.0,0.084,60,2937.21,Warehouse Forklift Fleet,191820.59,AAA - Low Risk,Current / Performing,0,0.0
LN-12541,CUST-0858,PRD-SME,BR-109,20240807,2024-08-07,2031-08-07,234300.0,0.09,84,3769.67,Technology & IT Modernization,357378.17,AAA - Low Risk,Current / Performing,0,0.0
LN-12542,CUST-0526,PRD-MORT,BR-108,20231024,2023-10-24,2043-10-24,415500.0,0.0575,240,2917.16,Refinance Existing Mortgage,653052.86,AAA - Low Risk,Current / Performing,0,0.0
LN-12543,CUST-0405,PRD-PERS,BR-110,20240203,2024-02-03,2027-02-02,10800.0,0.12,36,358.71,Debt Consolidation,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12544,CUST-0591,PRD-SME,BR-105,20260424,2026-04-24,2033-04-23,257200.0,0.12,84,4540.28,New Branch Expansion,342932.89,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-12545,CUST-0732,PRD-MORT,BR-111,20251008,2025-10-08,2055-10-08,588200.0,0.0875,360,4627.37,Investment Property Buy,901461.36,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12546,CUST-0194,PRD-SME,BR-109,20230924,2023-09-24,2028-09-23,52200.0,0.12,60,1161.16,Inventory Stocking Q4,61950.09,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12547,CUST-0938,PRD-EQUIP,BR-107,20241104,2024-11-04,2026-11-04,81600.0,0.084,24,3705.45,Medical Imaging Scanner,107865.4,BBB - Moderate Risk,Fully Paid,0,0.0
LN-12548,CUST-0131,PRD-EDU,BR-106,20260313,2026-03-13,2030-03-13,25700.0,0.094,48,644.44,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12549,CUST-0280,PRD-EDU,BR-102,20231118,2023-11-18,2033-11-17,48700.0,0.074,120,575.54,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12550,CUST-0141,PRD-MORT,BR-109,20241012,2024-10-12,2054-10-12,611700.0,0.0875,360,4812.25,Primary Residence Purchase,794282.22,DDD - High Default Probability,In Default (90+ DPD),1,0.0
LN-12551,CUST-0878,PRD-AUTO,BR-112,20250808,2025-08-08,2031-08-08,58800.0,0.083,72,1039.59,New EV Purchase,69196.14,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12552,CUST-0039,PRD-EQUIP,BR-111,20251221,2025-12-21,2028-12-20,127000.0,0.114,36,4181.92,Warehouse Forklift Fleet,161329.9,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12553,CUST-0392,PRD-PERS,BR-108,20230721,2023-07-21,2027-07-21,29900.0,0.15,48,832.14,Debt Consolidation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12554,CUST-0831,PRD-MORT,BR-103,20240321,2024-03-21,2044-03-21,802100.0,0.1075,240,8143.15,Investment Property Buy,1036002.51,DDD - High Default Probability,Current / Performing,0,0.0
LN-12555,CUST-0087,PRD-EDU,BR-105,20260404,2026-04-04,2033-04-03,25700.0,0.074,84,392.93,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12556,CUST-0861,PRD-MORT,BR-109,20240915,2024-09-15,2044-09-15,606100.0,0.0575,240,4255.33,Investment Property Buy,824747.91,AAA - Low Risk,Current / Performing,0,0.0
LN-12557,CUST-0446,PRD-EQUIP,BR-103,20250702,2025-07-02,2027-07-02,37100.0,0.084,24,1684.71,Warehouse Forklift Fleet,44496.21,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12558,CUST-0648,PRD-AUTO,BR-109,20251010,2025-10-10,2029-10-10,36700.0,0.083,48,901.13,Certified Pre-Owned Luxury Car,44601.12,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12559,CUST-0781,PRD-SME,BR-105,20250629,2025-06-29,2027-06-29,407400.0,0.09,24,18611.96,Inventory Stocking Q4,553559.89,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-12560,CUST-0826,PRD-MORT,BR-102,20250727,2025-07-27,2045-07-27,210600.0,0.0575,240,1478.59,Investment Property Buy,282498.58,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12561,CUST-0275,PRD-MORT,BR-107,20231017,2023-10-17,2043-10-17,687700.0,0.0675,240,5229.02,Refinance Existing Mortgage,1058233.55,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12562,CUST-0341,PRD-EQUIP,BR-110,20260602,2026-06-02,2031-06-02,53800.0,0.114,60,1180.5,Warehouse Forklift Fleet,75168.28,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12563,CUST-0577,PRD-EDU,BR-107,20230715,2023-07-15,2030-07-14,67700.0,0.074,84,1035.06,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-12564,CUST-0788,PRD-MORT,BR-112,20251027,2025-10-27,2045-10-27,646900.0,0.0575,240,4541.78,Primary Residence Purchase,931017.8,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12565,CUST-0250,PRD-EDU,BR-101,20241208,2024-12-08,2028-12-08,27600.0,0.094,48,692.08,MBA Program Tuition,0.0,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-12566,CUST-0773,PRD-EDU,BR-103,20240307,2024-03-07,2028-03-07,68400.0,0.074,48,1650.65,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12567,CUST-0304,PRD-AUTO,BR-102,20250616,2025-06-16,2031-06-16,52100.0,0.083,72,921.13,New EV Purchase,79893.79,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12568,CUST-0519,PRD-EQUIP,BR-112,20230511,2023-05-11,2025-05-10,179600.0,0.094,24,8237.98,Warehouse Forklift Fleet,264716.62,BBB - Moderate Risk,Fully Paid,0,0.0
LN-12569,CUST-0849,PRD-PERS,BR-106,20250310,2025-03-10,2029-03-10,31500.0,0.17,48,908.93,Wedding & Family,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-12570,CUST-0858,PRD-PERS,BR-109,20250406,2025-04-06,2029-04-06,30200.0,0.12,48,795.28,Emergency Medical Exp,0.0,AAA - Low Risk,Delinquent (61-90 DPD),1,0.0
LN-12571,CUST-0104,PRD-EQUIP,BR-103,20250315,2025-03-15,2027-03-15,150100.0,0.114,24,7023.74,Warehouse Forklift Fleet,234779.09,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12572,CUST-0471,PRD-EDU,BR-105,20250310,2025-03-10,2029-03-10,53100.0,0.064,48,1256.82,Master of Science in Data Analytics,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12573,CUST-0292,PRD-SME,BR-104,20250705,2025-07-05,2030-07-05,77700.0,0.12,60,1728.39,Inventory Stocking Q4,97165.71,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12574,CUST-0708,PRD-MORT,BR-110,20250526,2025-05-26,2045-05-26,798400.0,0.0575,240,5605.43,Investment Property Buy,1177194.99,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12575,CUST-0401,PRD-PERS,BR-111,20250528,2025-05-28,2026-05-28,9500.0,0.15,12,857.45,Wedding & Family,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-12576,CUST-0766,PRD-PERS,BR-102,20250610,2025-06-10,2029-06-10,17600.0,0.15,48,489.82,Debt Consolidation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12577,CUST-0443,PRD-SME,BR-107,20241223,2024-12-23,2031-12-23,301500.0,0.1,84,5005.26,New Branch Expansion,381342.27,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12578,CUST-0609,PRD-MORT,BR-106,20250721,2025-07-21,2045-07-21,376100.0,0.0675,240,2859.73,Investment Property Buy,586255.15,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12579,CUST-0013,PRD-AUTO,BR-104,20240504,2024-05-04,2027-05-04,32500.0,0.073,36,1007.97,Certified Pre-Owned Luxury Car,51553.03,AAA - Low Risk,Current / Performing,0,0.0
LN-12580,CUST-0633,PRD-EDU,BR-108,20260523,2026-05-23,2033-05-22,39200.0,0.074,84,599.33,Medical Residency Program,0.0,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-12581,CUST-0368,PRD-EDU,BR-109,20250227,2025-02-27,2029-02-27,48900.0,0.074,48,1180.07,Medical Residency Program,0.0,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-12582,CUST-0358,PRD-AUTO,BR-110,20260320,2026-03-20,2032-03-19,19400.0,0.083,72,342.99,New EV Purchase,24848.21,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12583,CUST-0055,PRD-AUTO,BR-109,20240906,2024-09-06,2028-09-06,40100.0,0.123,48,1061.9,New EV Purchase,61034.93,DDD - High Default Probability,Current / Performing,0,0.0
LN-12584,CUST-0351,PRD-EQUIP,BR-110,20250615,2025-06-15,2029-06-15,126100.0,0.114,48,3283.67,Industrial CNC Machine,178576.79,CCC - Elevated Risk,Current / Performing,0,0.0
LN-12585,CUST-0142,PRD-EDU,BR-108,20230621,2023-06-21,2033-06-20,23700.0,0.064,120,267.9,MBA Program Tuition,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-12586,CUST-0750,PRD-EQUIP,BR-111,20230503,2023-05-03,2025-05-02,76000.0,0.094,24,3486.01,Industrial CNC Machine,116178.64,CCC - Elevated Risk,Fully Paid,0,0.0
LN-12587,CUST-0816,PRD-AUTO,BR-103,20230203,2023-02-03,2029-02-02,39400.0,0.103,72,735.89,Fleet Commercial Van,47593.17,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-12588,CUST-0336,PRD-AUTO,BR-111,20230902,2023-09-02,2026-09-01,38500.0,0.083,36,1211.79,Fleet Commercial Van,54402.31,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-12589,CUST-0660,PRD-PERS,BR-109,20260415,2026-04-15,2030-04-15,11900.0,0.17,48,343.38,Wedding & Family,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-12590,CUST-0249,PRD-EQUIP,BR-110,20231202,2023-12-02,2027-12-02,35800.0,0.094,48,897.7,Industrial CNC Machine,41516.9,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12591,CUST-0150,PRD-EDU,BR-104,20260603,2026-06-03,2033-06-02,61100.0,0.074,84,934.16,Medical Residency Program,0.0,BBB - Moderate Risk,In Default (90+ DPD),1,0.0
LN-12592,CUST-0539,PRD-EQUIP,BR-112,20260217,2026-02-17,2030-02-17,115600.0,0.094,48,2898.72,Industrial CNC Machine,175248.93,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12593,CUST-0132,PRD-EDU,BR-105,20240301,2024-03-01,2028-03-01,79500.0,0.074,48,1918.51,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12594,CUST-0032,PRD-PERS,BR-107,20240628,2024-06-28,2028-06-28,28000.0,0.13,48,751.17,Emergency Medical Exp,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12595,CUST-0665,PRD-EQUIP,BR-107,20240624,2024-06-24,2029-06-24,116500.0,0.084,60,2384.56,Industrial CNC Machine,134320.78,AAA - Low Risk,Current / Performing,0,0.0
LN-12596,CUST-0385,PRD-SME,BR-110,20250517,2025-05-17,2027-05-17,432700.0,0.12,24,20368.69,Technology & IT Modernization,532921.89,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-12597,CUST-0783,PRD-EDU,BR-111,20230117,2023-01-17,2030-01-16,25200.0,0.064,84,372.99,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-12598,CUST-0702,PRD-EQUIP,BR-105,20240926,2024-09-26,2029-09-26,78900.0,0.094,60,1653.19,Industrial CNC Machine,111531.85,BBB - Moderate Risk,Current / Performing,0,0.0
